huruf,skeleton_index,skeleton_x,skeleton_y,nearest_curve_index,nearest_curve_x,nearest_curve_y,distance_px,distance_squared_px
3,49,88.0,68.0,637,88.0,68.0,0.0,0.0
3,50,89.0,68.0,650,89.0,68.0,0.0,0.0
3,51,90.0,67.0,663,90.0,67.0,0.0,0.0
3,52,91.0,67.0,676,91.0,67.0,0.0,0.0
3,53,92.0,66.0,689,92.0,66.0,0.0,0.0
3,54,93.0,65.0,702,93.0,65.0,0.0,0.0
3,55,94.0,64.0,715,94.0,64.0,0.0,0.0
3,56,95.0,64.0,728,95.0,64.0,0.0,0.0
3,57,96.0,63.0,741,96.0,63.0,0.0,0.0
3,58,97.0,62.0,754,97.0,62.0,0.0,0.0
3,59,98.0,61.0,767,98.0,61.0,0.0,0.0
3,60,99.0,60.0,780,99.0,60.0,0.0,0.0
3,61,100.0,59.0,793,100.0,59.0,0.0,0.0
3,62,101.0,58.0,806,101.0,58.0,0.0,0.0
3,63,102.0,57.0,819,102.0,57.0,0.0,0.0
3,64,103.0,56.0,832,103.0,56.0,0.0,0.0
3,65,103.0,55.0,845,103.0,55.0,0.0,0.0
3,66,104.0,54.0,858,104.0,54.0,0.0,0.0
3,67,104.0,53.0,1859,104.0,53.0,0.0,0.0
3,68,105.0,52.0,884,105.0,52.0,0.0,0.0
3,69,106.0,51.0,897,106.0,51.0,0.0,0.0
3,70,107.0,50.0,910,107.0,50.0,0.0,0.0
3,71,108.0,49.0,923,108.0,49.0,0.0,0.0
3,72,109.0,48.0,936,109.0,48.0,0.0,0.0
3,73,110.0,47.0,949,110.0,47.0,0.0,0.0
3,74,111.0,46.0,962,111.0,46.0,0.0,0.0
3,75,112.0,45.0,975,112.0,45.0,0.0,0.0
3,76,113.0,44.0,988,113.0,44.0,0.0,0.0
3,77,114.0,43.0,1001,114.0,43.0,0.0,0.0
3,78,114.0,42.0,1768,114.0,42.0,0.0,0.0
3,79,115.0,41.0,1027,115.0,41.0,0.0,0.0
3,80,116.0,40.0,1040,116.0,40.0,0.0,0.0
3,81,116.0,39.0,1053,116.0,39.0,0.0,0.0
3,82,117.0,38.0,1066,117.0,38.0,0.0,0.0
3,83,118.0,37.0,1079,118.0,37.0,0.0,0.0
3,84,119.0,36.0,1092,119.0,36.0,0.0,0.0
3,85,119.0,35.0,1105,119.0,35.0,0.0,0.0
3,86,120.0,34.0,1118,120.0,34.0,0.0,0.0
3,87,121.0,33.0,1131,121.0,33.0,0.0,0.0
3,88,122.0,32.0,1144,122.0,32.0,0.0,0.0
3,89,123.0,31.0,1157,123.0,31.0,0.0,0.0
3,90,124.0,30.0,1170,124.0,30.0,0.0,0.0
3,91,124.0,29.0,1651,124.0,29.0,0.0,0.0
3,92,125.0,28.0,1196,125.0,28.0,0.0,0.0
3,93,126.0,27.0,1209,126.0,27.0,0.0,0.0
3,94,127.0,26.0,1222,127.0,26.0,0.0,0.0
3,95,128.0,25.0,1235,128.0,25.0,0.0,0.0
3,96,128.0,24.0,1599,128.0,24.0,0.0,0.0
3,97,129.0,23.0,1261,129.0,23.0,0.0,0.0
3,98,130.0,22.0,1274,130.0,22.0,0.0,0.0
3,99,131.0,21.0,1287,131.0,21.0,0.0,0.0
3,100,132.0,20.0,1300,132.0,20.0,0.0,0.0
3,101,133.0,19.0,1313,133.0,19.0,0.0,0.0
3,102,134.0,18.0,1326,134.0,18.0,0.0,0.0
3,103,135.0,17.0,1339,135.0,17.0,0.0,0.0
3,104,136.0,16.0,1352,136.0,16.0,0.0,0.0
3,105,137.0,15.0,1365,137.0,15.0,0.0,0.0
3,106,138.0,14.0,1378,138.0,14.0,0.0,0.0
3,107,139.0,13.0,1391,139.0,13.0,0.0,0.0
3,108,140.0,12.0,1404,140.0,12.0,0.0,0.0
3,109,141.0,12.0,1560,141.0,12.0,0.0,0.0
3,110,142.0,12.0,1430,142.0,12.0,0.0,0.0
3,111,143.0,11.0,1443,143.0,11.0,0.0,0.0
3,112,144.0,11.0,1456,144.0,11.0,0.0,0.0
3,113,145.0,11.0,1469,145.0,11.0,0.0,0.0
3,114,146.0,12.0,1482,146.0,12.0,0.0,0.0
3,115,146.0,13.0,1495,146.0,13.0,0.0,0.0
3,116,146.0,14.0,1508,146.0,14.0,0.0,0.0
3,117,146.0,15.0,1521,146.0,15.0,0.0,0.0
3,118,146.0,16.0,1534,146.0,16.0,0.0,0.0
3,119,145.0,17.0,1547,145.0,17.0,0.0,0.0
3,120,141.0,12.0,1560,141.0,12.0,0.0,0.0
3,121,140.0,13.0,1573,140.0,13.0,0.0,0.0
3,122,139.0,14.0,1586,139.0,14.0,0.0,0.0
3,123,128.0,24.0,1599,128.0,24.0,0.0,0.0
3,124,127.0,25.0,1612,127.0,25.0,0.0,0.0
3,125,126.0,26.0,1625,126.0,26.0,0.0,0.0
3,126,125.0,27.0,1638,125.0,27.0,0.0,0.0
3,127,124.0,29.0,1651,124.0,29.0,0.0,0.0
3,128,123.0,30.0,1664,123.0,30.0,0.0,0.0
3,129,122.0,31.0,1677,122.0,31.0,0.0,0.0
3,130,119.0,35.0,1105,119.0,35.0,0.0,0.0
3,131,118.0,36.0,1703,118.0,36.0,0.0,0.0
3,132,117.0,37.0,1716,117.0,37.0,0.0,0.0
3,133,116.0,38.0,1729,116.0,38.0,0.0,0.0
3,134,116.0,39.0,1053,116.0,39.0,0.0,0.0
3,135,115.0,40.0,1755,115.0,40.0,0.0,0.0
3,136,114.0,42.0,1768,114.0,42.0,0.0,0.0
3,137,113.0,43.0,1781,113.0,43.0,0.0,0.0
3,138,112.0,44.0,1794,112.0,44.0,0.0,0.0
3,139,111.0,45.0,1807,111.0,45.0,0.0,0.0
3,140,110.0,46.0,1820,110.0,46.0,0.0,0.0
3,141,109.0,47.0,1833,109.0,47.0,0.0,0.0
3,142,108.0,48.0,1846,108.0,48.0,0.0,0.0
3,143,104.0,53.0,1859,104.0,53.0,0.0,0.0
3,144,103.0,54.0,1872,103.0,54.0,0.0,0.0
3,145,103.0,55.0,845,103.0,55.0,0.0,0.0
3,146,102.0,56.0,1898,102.0,56.0,0.0,0.0
3,147,101.0,57.0,1911,101.0,57.0,0.0,0.0
3,148,95.0,64.0,728,95.0,64.0,0.0,0.0
3,149,94.0,65.0,1937,94.0,65.0,0.0,0.0
3,150,89.0,68.0,650,89.0,68.0,0.0,0.0
3,151,88.0,69.0,1963,88.0,69.0,0.0,0.0
3,152,87.0,70.0,1976,87.0,70.0,0.0,0.0
3,153,80.0,72.0,533,80.0,72.0,0.0,0.0
3,154,79.0,72.0,2002,79.0,72.0,0.0,0.0
3,155,78.0,71.0,2015,78.0,71.0,0.0,0.0
3,156,78.0,70.0,2028,78.0,70.0,0.0,0.0
3,157,77.0,69.0,2041,77.0,69.0,0.0,0.0
3,158,77.0,68.0,2054,77.0,68.0,0.0,0.0
3,159,76.0,67.0,2067,76.0,67.0,0.0,0.0
3,160,75.0,67.0,2080,75.0,67.0,0.0,0.0
3,161,74.0,67.0,2093,74.0,67.0,0.0,0.0
3,162,73.0,67.0,2106,73.0,67.0,0.0,0.0
3,163,72.0,67.0,2119,72.0,67.0,0.0,0.0
3,164,71.0,67.0,2132,71.0,67.0,0.0,0.0
3,165,70.0,67.0,2145,70.0,67.0,0.0,0.0
3,166,69.0,67.0,2158,69.0,67.0,0.0,0.0
3,167,69.0,68.0,2171,69.0,68.0,0.0,0.0
3,168,68.0,68.0,2184,68.0,68.0,0.0,0.0
3,169,68.0,69.0,2197,68.0,69.0,0.0,0.0
3,170,67.0,69.0,2210,67.0,69.0,0.0,0.0
3,171,67.0,70.0,2223,67.0,70.0,0.0,0.0
3,172,67.0,71.0,2236,67.0,71.0,0.0,0.0
3,173,67.0,72.0,2249,67.0,72.0,0.0,0.0
3,174,67.0,73.0,2262,67.0,73.0,0.0,0.0
3,175,68.0,74.0,2275,68.0,74.0,0.0,0.0
3,176,69.0,74.0,2288,69.0,74.0,0.0,0.0
3,177,70.0,74.0,2301,70.0,74.0,0.0,0.0
3,178,71.0,75.0,2314,71.0,75.0,0.0,0.0
3,179,72.0,75.0,2327,72.0,75.0,0.0,0.0
3,180,73.0,75.0,2340,73.0,75.0,0.0,0.0
3,181,74.0,75.0,2353,74.0,75.0,0.0,0.0
3,182,75.0,75.0,2366,75.0,75.0,0.0,0.0
3,183,78.0,74.0,507,78.0,74.0,0.0,0.0
3,184,78.0,75.0,2392,78.0,75.0,0.0,0.0
3,185,72.0,85.0,364,72.0,85.0,0.0,0.0
3,186,72.0,86.0,2418,72.0,86.0,0.0,0.0
3,187,71.0,87.0,2431,71.0,87.0,0.0,0.0
3,188,70.0,88.0,2444,70.0,88.0,0.0,0.0
3,189,65.0,91.0,273,65.0,91.0,0.0,0.0
3,190,64.0,92.0,2470,64.0,92.0,0.0,0.0
3,191,63.0,93.0,2483,63.0,93.0,0.0,0.0
